	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol	chr
FBgn0027588	2005.45871507656	-0.665706461954693	0.0667528056973134	-9.97271133401192	2.00674468518181e-23	3.47339756431168e-22	GCS2alpha	X
FBgn0020386	1210.40621815736	0.810817737528256	0.0813167805916731	9.97109983485111	2.03957626484891e-23	3.52316403990001e-22	Pdk1	3L
FBgn0036921	3356.49621768143	0.782338992562716	0.0784745833324921	9.96932967771225	2.07625348333093e-23	3.57936154401781e-22	RhoGDI	3L
FBgn0039555	246.512399063956	-1.41164743613939	0.141666114234146	-9.9646089946832	2.17728896121875e-23	3.74606469283791e-22	mRpS22	3R
FBgn0001248	1501.12941231851	-0.685829959505386	0.0688378273458465	-9.9629809067001	2.21325150838656e-23	3.80036844491743e-22	Idh	3L
FBgn0033212	2836.47460179755	0.696473760129058	0.0699919935860058	9.95076328656413	2.50256310682718e-23	4.28861856223539e-22	LRR	2R
FBgn0020622	2354.04063273195	0.859173053562046	0.0863873268839939	9.94559137957578	2.63603625516238e-23	4.50840497739357e-22	Pi3K21B	2L
FBgn0032393	279.772370683806	-1.39138698960168	0.139946768764838	-9.94225877368931	2.72575167539103e-23	4.65263186172971e-22	CG12264	2L
FBgn0086667	1271.53320885359	-4.54604388913181	0.457280076713468	-9.94148689311992	2.74695854258638e-23	4.67958203793265e-22	snoRNA:Psi28S-3342	X
FBgn0259228	918.77754397612	0.805117757206024	0.0809979756799698	9.93997381350759	2.78900445571371e-23	4.74185659133844e-22	C3G	X
FBgn0086443	2143.78496611178	-0.906133833041693	0.0911915418109447	-9.93659954692136	2.88507849067867e-23	4.89556442514572e-22	AsnRS	2L
FBgn0030970	309.744647176203	1.04986441941654	0.105736867979432	9.9290289137443	3.11272099582074e-23	5.27148455703995e-22	CG7326	X
FBgn0023526	394.640444275014	1.07676115282569	0.108639743298691	9.91130059894629	3.71774597480679e-23	6.28379099499143e-22	CG2865	X
FBgn0031023	895.319547245403	0.999140567545754	0.100885236247464	9.90373423019934	4.01015691471898e-23	6.76479009227105e-22	CG14200	X
FBgn0032339	381.786724075938	1.05406410671694	0.106600121559587	9.88801974421525	4.69217433187029e-23	7.89986543944712e-22	Wdr59	2L
FBgn0051320	494.351684653019	0.950596390819632	0.0961669735580355	9.88485293494194	4.84292375438045e-23	8.13780787287626e-22	HEATR2	3R
FBgn0019661	53.6950870474294	3.02998261888434	0.306709949235487	9.87898379702697	5.13509993239682e-23	8.6120112846818e-22	roX1	X
FBgn0036772	443.165106678664	-0.891804472875615	0.0904677668667698	-9.85770406148037	6.34844085370598e-23	1.06262565219881e-21	CG5290	3L
FBgn0082582	1534.56066180018	0.855188798390089	0.0868199940699583	9.85013656763199	6.84509020530063e-23	1.14354050489713e-21	tmod	3R
FBgn0038049	215.427650293775	-1.33327218930291	0.135403209999899	-9.84668080840845	7.08450052212107e-23	1.18125156389111e-21	CG5844	3R
FBgn0083057	129.171228873916	-4.46038409331181	0.453208650404805	-9.84178940390437	7.43760305145343e-23	1.23773752515228e-21	snoRNA:Psi18S-110	3L
FBgn0036726	121.986600000202	-1.4953602432766	0.152137103270976	-9.82903059888793	8.44275271116609e-23	1.40230875319888e-21	QIL1	3L
FBgn0058178	764.739299158927	0.968773189384374	0.098676127953758	9.81770575592877	9.44689969682724e-23	1.56608200924178e-21	CG40178	3L
FBgn0031258	1480.30621129674	0.924506912767147	0.0942257554298023	9.81161582149267	1.00348645712872e-22	1.66036638509976e-21	CG4297	2L
FBgn0083020	40.9843249430846	3.42554113227691	0.349501443730565	9.80122169371553	1.11232065850332e-22	1.83692419263731e-21	snoRNA:Psi18S-640g	2L
FBgn0037831	455.638003030162	1.23678492631336	0.126324926856555	9.79050577814912	1.23675670456014e-22	2.03852436207747e-21	Cap-H2	3R
FBgn0262955	1218.96544312726	-1.03432911276493	0.105662331208358	-9.78900522954874	1.2552473315253e-22	2.06506118140648e-21	RpII140	3R
FBgn0029176	7405.34515209249	-0.928749865202887	0.0949222784508278	-9.78431913308954	1.31477189215097e-22	2.15887544344257e-21	eEF1gamma	3R
FBgn0029893	713.351344415339	0.79252914709835	0.081005101607541	9.78369425345639	1.32291761114659e-22	2.16402261505172e-21	CG14442	X
FBgn0264307	666.359015230021	1.1061605340015	0.113060657119443	9.78377945241282	1.32180405211099e-22	2.16402261505172e-21	orb2	3L
FBgn0000279	53.0824603237047	3.25737944687248	0.33331491252468	9.7726784025341	1.47500120406849e-22	2.4082392059621e-21	CecC	3R
FBgn0036728	98.1597371231367	-1.83722337908334	0.188332088252512	-9.75523287683209	1.75198112066423e-22	2.85506810173149e-21	UQCR-Q	3L
FBgn0030349	679.52481517462	0.802009124453648	0.0822264822299003	9.75365968121168	1.77935497330677e-22	2.89421636618654e-21	CG10353	X
FBgn0039663	320.927619524454	1.14219878880917	0.117190290933263	9.74653087481132	1.9087985021824e-22	3.0989271923589e-21	CG2321	3R
FBgn0036463	1079.11856301537	0.758498315587537	0.0778423228002007	9.74403497098086	1.95628694541734e-22	3.17006573125133e-21	Reck	3L
FBgn0004183	96.9462613351483	-3.93593620316749	0.403975862408992	-9.74299845465192	1.97635022661871e-22	3.19657994518834e-21	snRNA:U1:82Eb	3R
FBgn0263852	338.548433842714	-1.08718713639703	0.111604762491738	-9.74140450751386	2.00760147121315e-22	3.24105680502204e-21	Dad1	2L
FBgn0014455	647.522429187915	-1.29363548713397	0.132892562102788	-9.7344461320069	2.14985647584291e-22	3.46423701154016e-21	Ahcy	X
FBgn0036165	883.002685076792	1.05876806949255	0.108801846445059	9.73115902060718	2.22048323379711e-22	3.5713805754759e-21	chrb	3L
FBgn0010602	951.167485570209	-0.770947719832378	0.0792308225351597	-9.73040156802942	2.23708063314951e-22	3.59138762611753e-21	lwr	2L
FBgn0037328	2349.82129279572	-1.43283899778433	0.147353056716607	-9.72384984547693	2.38586363307783e-22	3.82313621500803e-21	RpL35A	3R
FBgn0029629	1584.20174921366	-0.812910048121569	0.083792875808254	-9.70142199179054	2.97325509037207e-22	4.74877137000474e-21	eIF3g1	X
FBgn0030329	1810.48600928162	0.966404132911632	0.0996151312711313	9.70137890278219	2.97451118579665e-22	4.74877137000474e-21	prtp	X
FBgn0262975	1950.39358827135	0.742031163748055	0.0765514024503559	9.69324061997776	3.22141734129377e-22	5.13346523556351e-21	cnc	3R
FBgn0035558	5341.54371519701	0.708776596404034	0.0732685987522449	9.6736747866673	3.90112873244073e-22	6.20393207859614e-21	CG11357	3L
FBgn0042185	431.936316813679	1.08869192434195	0.112543665525758	9.67350689402222	3.90753624031064e-22	6.20393207859614e-21	MCU	3L
FBgn0011705	885.86744464741	1.1185730638596	0.115636955553997	9.67314521988843	3.92137469156361e-22	6.21447948826328e-21	rost	2L
FBgn0263488	79.5389796891003	-2.94526973790488	0.304705063676895	-9.6659691255673	4.20619727475417e-22	6.6536494252842e-21	CR43603	3L
FBgn0261396	660.990219969235	-0.98359475640928	0.101761758481947	-9.66566194494149	4.21883601511957e-22	6.6614418030325e-21	Rpn3	2L
FBgn0086683	474.809580488605	1.09853802793089	0.113738540463841	9.65845019156131	4.52659876698558e-22	7.13434918803913e-21	Spf45	2L
FBgn0031229	582.632771735917	0.917300270975557	0.0951957335232331	9.63593889164881	5.63742574967042e-22	8.86893373404434e-21	CG3436	2L
FBgn0263112	831.469143958568	1.08765276656547	0.112912661632986	9.63269088546334	5.81854410138331e-22	9.13723007339048e-21	Mitf	4
FBgn0028992	325.926908170344	-1.11613816425121	0.11603423022151	-9.6190422612405	6.64469471739511e-22	1.04156494145447e-20	sds22	3R
FBgn0003462	460.707843119867	-1.100768642547	0.114641433514166	-9.60183948163021	7.85302053955841e-22	1.22874163768417e-20	Sod1	3L
FBgn0041171	1503.80218389477	0.829299224675743	0.0863891171083139	9.59957981323012	8.0270988573998e-22	1.2537080078004e-20	ago	3L
FBgn0032213	660.261575559563	-1.01027356290456	0.10528393131095	-9.59570515961052	8.33452144567955e-22	1.29937295534899e-20	CG5390	2L
FBgn0033352	738.916643594855	-0.834021042142637	0.0869472361311362	-9.59226628992258	8.61710869473925e-22	1.3410084287651e-20	PAN2	2R
FBgn0082960	64.5978373208941	2.59534333457873	0.270644968796763	9.58947563709441	8.85338049878049e-22	1.37529941309293e-20	snoRNA:Psi28S-3405a	3R
FBgn0052529	2709.99735334705	0.806358391828207	0.0841125726469211	9.58665710075297	9.09851821672084e-22	1.41084204376693e-20	Hers	X
FBgn0014184	2567.14918427489	0.648357333709184	0.0677543718247731	9.56923245316141	1.07702259236808e-21	1.66706884055253e-20	Oda	2R
FBgn0031608	102.969905368011	1.67808471117112	0.175439093704983	9.56505574517491	1.12141025974827e-21	1.73266912584004e-20	CG15435	2L
FBgn0032444	1189.81491618015	-0.788377474677759	0.0824248386433556	-9.56480458626062	1.12413638665122e-21	1.73377963776903e-20	CCT4	2L
FBgn0001186	1357.52799971081	1.12638659799578	0.11777542470792	9.56385086947622	1.13454806467256e-21	1.74671865143973e-20	Hex-A	X
FBgn0003721	2481.98717880944	0.840261027593534	0.0878599200953674	9.56364434068998	1.13681526596158e-21	1.7470949203043e-20	Tm1	3R
FBgn0030890	1271.31634762729	0.947364954014289	0.099064395556382	9.56312253957176	1.14256340669437e-21	1.75280997222367e-20	CG7536	X
FBgn0026380	272.759047247411	-1.16607963200713	0.121944188966664	-9.56240425959046	1.15052301496595e-21	1.76189136174838e-20	Prosbeta3	3R
FBgn0250848	1507.24541321438	-0.740139865544087	0.0774437506752501	-9.55712835562114	1.21069365560423e-21	1.85075417760243e-20	26-29-p	3L
FBgn0052423	3105.99614503846	1.16638122376995	0.122108106026367	9.5520376306393	1.27170045119869e-21	1.94057893939983e-20	shep	3L
FBgn0034576	137.320773863851	-1.56175158602165	0.163510744778379	-9.55136977779924	1.27992635373571e-21	1.94968675788629e-20	ND-B14.7	2R
FBgn0039431	1977.33993905227	0.931247018494359	0.0975686770402864	9.5445284977047	1.36728132244538e-21	2.0790860531621e-20	plum	3R
FBgn0014011	1191.08030205507	1.10692698841226	0.116062502260942	9.5373352017137	1.46549533440834e-21	2.22451374398678e-20	Rac2	3L
FBgn0035400	1821.30531892689	0.625478428435303	0.0656074676721091	9.53364686412374	1.51852904664908e-21	2.30097111858037e-20	CG11537	3L
FBgn0004395	1135.89644218376	0.904821144561955	0.0949131251982477	9.53315089638055	1.52580376449489e-21	2.30794520384279e-20	unk	3R
FBgn0019957	366.9431845281	-0.966115858111301	0.101478685638421	-9.52038205888544	1.72543526503622e-21	2.60534692030031e-20	ND-42	3R
FBgn0003520	1550.40501806141	0.791950886142843	0.0832327130512128	9.51489933598054	1.81888908775131e-21	2.7416658029508e-20	stau	2R
FBgn0085813	890.555448867668	-1.50395473967234	0.158080051236923	-9.51388064404332	1.83679642301045e-21	2.76383461769011e-20	18SrRNA-Psi:CR41602	X
FBgn0039234	956.378780563085	-0.783748810628967	0.0825723184134258	-9.49166531457755	2.27372365494559e-21	3.4153306448287e-20	Nct	3R
FBgn0052791	204.529137766974	1.39371055223827	0.147152879851432	9.47117415333891	2.76715509305639e-21	4.14929141297362e-20	DIP-alpha	X
FBgn0030341	391.351662169177	-1.09780635838702	0.115918381925278	-9.47051140771329	2.78476922801898e-21	4.16846652034662e-20	p24-1	X
FBgn0262738	839.810418396291	1.05833143423272	0.111806050167792	9.46577964827874	2.91379156359634e-21	4.35405151120789e-20	norpA	X
FBgn0003310	1012.92750603089	0.917244381648301	0.0969149852888509	9.46442264748319	2.95187233604606e-21	4.403337023563e-20	S	2L
FBgn0030136	2822.43098968562	-2.35402542231028	0.24878792808806	-9.46197607094931	3.02177727776091e-21	4.4998431634519e-20	RpS28b	X
FBgn0003218	217.939073249879	1.15895903868216	0.122552918444765	9.4568048920394	3.17496448260878e-21	4.71562585335078e-20	rdgB	X
FBgn0043806	380.917759729477	-1.06810954226831	0.112947170017911	-9.45671805764522	3.17760130444616e-21	4.71562585335078e-20	CG32032	3L
FBgn0038272	162.178230261208	-1.32062344220305	0.139910224297215	-9.43907744295814	3.76075904019192e-21	5.57147098287095e-20	CG7265	3R
FBgn0011207	740.095962565898	1.00098942847661	0.106206017068532	9.42497850974574	4.30193653080564e-21	6.36229894119321e-20	pelo	2L
FBgn0036121	397.460892051436	-1.10327274224217	0.117171911136374	-9.41584660984229	4.69285062574442e-21	6.92857279565035e-20	CG6310	3L
FBgn0266582	174.499686177993	-1.24157444308407	0.131905091106511	-9.41263474115282	4.83853208199745e-21	7.13146784850034e-20	ND-30	3L
FBgn0028490	832.534056465612	-0.845310529705284	0.0898302047906322	-9.41009242576541	4.95700829069754e-21	7.29364235208767e-20	CG31705	2L
FBgn0262737	886.001506406981	0.917884150555547	0.0977225172145114	9.39275999758267	5.84482115756648e-21	8.58532658807852e-20	mub	3L
FBgn0010894	514.346664238419	0.962303425088706	0.102542360437043	9.3844477637076	6.32469989724915e-21	9.27443684423445e-20	sinu	3L
FBgn0015019	1319.30588178169	-0.723326859662209	0.0770875210365883	-9.38319004082248	6.40062714344072e-21	9.35401296749534e-20	CCT3	3R
FBgn0000043	6622.16545773249	-0.811997463689148	0.0865361913493763	-9.38332795825085	6.39225742014447e-21	9.35401296749534e-20	Act42A	2R
FBgn0027951	1529.10303572086	0.682795504257679	0.072784397040796	9.38106973497313	6.53067358530739e-21	9.51187651876895e-20	MTA1-like	3R
FBgn0028693	250.430031207252	-1.16355988529955	0.124032410391141	-9.38109548649598	6.52907857752694e-21	9.51187651876895e-20	Rpn12	3L
FBgn0036134	583.508531457036	1.06307011275855	0.11334899365184	9.37873445990923	6.67693029611649e-21	9.70852642551484e-20	FoxK	3L
FBgn0053867	603.776708093383	1.32670247933979	0.141552347983658	9.37252188492807	7.08197968071241e-21	1.02801778995484e-19	His-Psi:CR33867	2L
FBgn0267861	582.386054139663	1.09024854588734	0.116388478190946	9.36732366324685	7.43949689305665e-21	1.07810293062635e-19	Maf1	2R
FBgn0033196	1105.6430246236	0.788884535733118	0.0843251455597718	9.35527037037768	8.33861728505011e-21	1.20637583736981e-19	CG1358	2R
FBgn0028687	549.133256644245	-0.900768657352316	0.0963178093893838	-9.35204676126697	8.59677490798723e-21	1.24164456321548e-19	Rpt1	2R
FBgn0085407	1983.78034001393	0.781822761293401	0.083622721631041	9.34940583186168	8.81414697608959e-21	1.27091464828858e-19	Pvf3	2L
FBgn0263355	529.262379559421	1.45072915078068	0.155171120947216	9.34922131080158	8.82953626773937e-21	1.27101174574108e-19	CG31688	2L
FBgn0264090	155.536952402394	1.4121803103553	0.151108227767303	9.34548919817898	9.14656584097735e-21	1.3144573904912e-19	CG43759	X
FBgn0028695	1090.95423740955	-0.743194762737268	0.0795313005175064	-9.34468263314361	9.21654600348367e-21	1.32231408358951e-19	Rpn1	3L
FBgn0085370	1185.44836085634	0.754317931984628	0.0810535220855089	9.30641769260621	1.32216528874514e-20	1.89378799318271e-19	Pde11	2L
FBgn0011206	107.494698953898	1.64237535218691	0.176640545041458	9.29783901992286	1.4332903210956e-20	2.0495576992223e-19	bol	3L
FBgn0035533	515.317921708064	0.872756584097905	0.093950108077909	9.28957509419961	1.54905479592431e-20	2.21143574750384e-19	Cip4	3L
FBgn0021795	998.560060629091	-0.872835483857778	0.0939715804104855	-9.2882920564395	1.56783875734727e-20	2.23455830812019e-19	Tapdelta	2R
FBgn0004907	8608.68493158063	0.703305574617671	0.075722660232187	9.28791424470744	1.57341280610164e-20	2.23880830416802e-19	14-3-3zeta	2R
FBgn0044823	213.876132674062	1.24620446348926	0.134210861910694	9.28542180377699	1.61067926135317e-20	2.28806525991897e-19	Spec2	3R
FBgn0028554	627.432277694304	0.804214649441134	0.0867043624577342	9.27536546771987	1.7701115086006e-20	2.51041922820746e-19	x16	2L
FBgn0036848	221.459747649737	-1.09687865945742	0.118298950849864	-9.27209118574083	1.82531512914899e-20	2.58446668368193e-19	CG10424	3L
FBgn0017567	168.300968085798	-1.27798279251065	0.137847048467514	-9.27102035711579	1.84373581234208e-20	2.60627597564624e-19	ND-23	3R
FBgn0004066	681.671227351469	-0.842844212937229	0.0910227968362057	-9.2597046260171	2.04998518475126e-20	2.89309183671514e-19	Prosalpha4	X
FBgn0259937	1865.48115266615	1.0337923233932	0.111839611489117	9.24352570282126	2.38505895585398e-20	3.36048192523831e-19	Nop60B	2R
FBgn0266450	157.655874200381	1.44982082006766	0.157003329583154	9.23433167893288	2.59903404917129e-20	3.65600278219746e-19	Kr-h1	2L
FBgn0027339	1320.55050481952	0.757069325130102	0.0820420934332508	9.22781578880666	2.76206534250985e-20	3.87901762004189e-19	jim	3L
FBgn0028479	1606.27655479182	-0.85829536971385	0.0931226612490344	-9.21682604643937	3.06024441157882e-20	4.2908004842218e-19	Mtpalpha	2L
FBgn0027583	721.835491316179	0.932050566356063	0.101173816931588	9.21236931276694	3.19004390327457e-20	4.4655444396406e-19	CG7601	3R
FBgn0031977	516.958100177806	-0.881920657210074	0.0958199898843455	-9.20393185466363	3.4508615634343e-20	4.82283031122687e-19	baf	2L
FBgn0026261	90.885057302066	-1.64659023255198	0.179016984578665	-9.1979553584114	3.64825282703166e-20	5.09046198175645e-19	bonsai	2R
FBgn0004635	258.457992392628	1.21437291188371	0.132081631201	9.19410898276761	3.78115183395139e-20	5.26738844997389e-19	rho	3L
FBgn0000416	10420.5699553508	-0.482799155079933	0.0525350939640709	-9.19003124673429	3.92727265153129e-20	5.46213428200898e-19	Sap-r	3R
FBgn0085432	736.460723305527	1.00291717180809	0.109154397098617	9.18806020156933	3.99989025004702e-20	5.55418843885147e-19	pan	4
FBgn0013680	703.530647782305	2.74505726792855	0.29896744359689	9.18179329127831	4.23971074559321e-20	5.87774987314423e-19	mt:ND2	mitochondrion_genome
FBgn0028984	586.902995055429	-0.793642801753794	0.0864765907073709	-9.17754498948058	4.41031211901642e-20	6.10446566858089e-19	Spn88Ea	3R
FBgn0010590	274.443614820178	-1.122360649053	0.122321086326215	-9.17552878871431	4.49363514173189e-20	6.20835867372799e-19	Prosbeta1	2R
FBgn0030482	1567.95695082841	0.797763211426207	0.0869460457362634	9.17538232671434	4.49974821089929e-20	6.20835867372799e-19	CG1673	X
FBgn0041775	2034.50475161822	0.830623313856889	0.0905374424890457	9.17436246288256	4.54254407658358e-20	6.25740880214552e-19	tral	3L
FBgn0038810	326.073583826406	-0.943017295388158	0.102830252348183	-9.17062123114416	4.70300822578297e-20	6.4681340837719e-19	Srp72	3R
FBgn0037358	755.642410432668	1.20647013630244	0.13179031345905	9.15446746150522	5.46265703471062e-20	7.48904266806279e-19	elm	3R
FBgn0027094	2820.42106652789	-0.581667118792683	0.0635385517229833	-9.15455425123077	5.45826800144485e-20	7.48904266806279e-19	AlaRS	2L
FBgn0038972	250.145871655787	-1.04854515970859	0.114560837742795	-9.15273648803722	5.55092614637636e-20	7.59799510717158e-19	CG7054	3R
FBgn0039167	129.601220052662	1.55480606152307	0.169990651524248	9.14642098010484	5.8850997558569e-20	8.04265927078102e-19	CG17786	3R
FBgn0013746	266.554497305885	-1.11561570177613	0.122023489888428	-9.14263067542317	6.09512548941634e-20	8.31652430522732e-19	alien	2L
FBgn0039580	1346.97839687455	-0.853528724976941	0.0933703102878442	-9.14132899789732	6.16894864968234e-20	8.4039762598275e-19	Gfat2	3R
FBgn0025741	5994.11649472175	0.720367880634209	0.0789196168810665	9.12786844517781	6.9861203987052e-20	9.50222391867981e-19	PlexA	4
FBgn0028331	3595.78529211046	0.971679676723778	0.1064551065535	9.12760043347895	7.00343271389923e-20	9.51079376571505e-19	l(1)G0289	X
FBgn0019662	693.902161862285	0.883646980092393	0.0969749809200346	9.11211295644438	8.07928699328391e-20	1.09545999624793e-18	qm	3L
FBgn0015024	1456.24081563415	0.937060671805593	0.102983487346473	9.09913517157358	9.10539625038921e-20	1.23265372123216e-18	CkIalpha	X
FBgn0003205	1300.79341049678	0.813406037516615	0.089459782766784	9.09242133570917	9.68575325600676e-20	1.30916824526026e-18	Ras85D	3R
FBgn0031174	1000.93821439197	1.16943198709075	0.12863037542084	9.09141393131071	9.77593328131529e-20	1.319292746105e-18	CG1486	X
FBgn0000578	1934.25940575836	0.756095567638124	0.0831902789041517	9.08874904133048	1.00185072576754e-19	1.34991961286337e-18	ena	2R
FBgn0000721	775.476061156057	0.743193463484908	0.0817904923563135	9.08655079672643	1.02230742562446e-19	1.3753378870901e-18	for	2L
FBgn0038286	599.478933623424	0.915493237122321	0.100796226899935	9.08261415411087	1.05997828799503e-19	1.42379976258368e-18	CG6966	3R
FBgn0026083	2169.56376147157	0.682747193000573	0.0752708850082577	9.07053494755204	1.18434105738298e-19	1.58837790568584e-18	tyf	X
FBgn0035993	324.312288033402	1.2306043549946	0.135934205592424	9.05294108742846	1.39168384657599e-19	1.8635617647871e-18	Nf-YA	3L
FBgn0035089	156.015343044361	-1.42414534817814	0.157411373982315	-9.04728363744628	1.46568936607983e-19	1.95962214471076e-18	Phk-3	2R
FBgn0027084	529.958372049025	-0.993733943024316	0.109842826610396	-9.04687154991937	1.47122939646274e-19	1.96398891765822e-18	LysRS	X
FBgn0265048	1271.35974747556	-0.885406053178419	0.097874554819689	-9.04633543222315	1.47846784910811e-19	1.97060598962141e-18	cv-d	3R
FBgn0030268	1688.30000875623	0.67141166392055	0.0742251147070516	9.0456130188609	1.48827728282938e-19	1.98062417439096e-18	Klp10A	X
FBgn0262782	431.817970270257	-1.21676234409359	0.134676428132137	-9.03470905019672	1.64439281849687e-19	2.18501858051653e-18	Mdh1	2L
FBgn0003118	3913.92069872495	0.733945646858323	0.0812711003357742	9.03083191720062	1.70371602365116e-19	2.26036794105608e-18	pnt	3R
FBgn0039562	8675.26566623729	-0.667279642646532	0.073898311886144	-9.02970075520287	1.72141877512529e-19	2.28035183447195e-18	Gp93	3R
FBgn0014189	1134.64539239403	-0.73754400792958	0.0816881506754916	-9.02877592197543	1.73602742695348e-19	2.29618206532883e-18	Hel25E	2L
FBgn0039175	265.825762833442	-1.11632801517775	0.123963792018505	-9.0052748225959	2.15126327398218e-19	2.84104906687831e-18	beta-PheRS	3R
FBgn0039359	3317.27784734468	-1.79335744506098	0.199154724446925	-9.00484510242646	2.15970471064951e-19	2.84784268486714e-18	RpL27	3R
FBgn0013576	3285.9972501145	0.594150838122358	0.0660828228320035	8.99100269419204	2.44985047615566e-19	3.22551197599945e-18	mtd	3R
FBgn0086674	710.235522170328	1.20126317802714	0.133664245426443	8.98716911313584	2.5368011471304e-19	3.33490890529152e-18	Tango13	X
FBgn0001994	1820.91541471796	0.941910496417711	0.104822645240808	8.98575392992484	2.56966409212937e-19	3.37297701576313e-18	crp	2L
FBgn0039209	2641.18210853148	0.866522179066893	0.0965278806245241	8.97691085166893	2.78475359863958e-19	3.64975976198028e-18	REPTOR	3R
FBgn0037202	151.058312250829	-1.38132955595919	0.154079533931731	-8.96504240836573	3.10161486918446e-19	4.05888600381003e-18	Ssl1	3L
FBgn0086603	102.082159280041	-4.45702102110613	0.497211370184157	-8.96403680280953	3.13004454411809e-19	4.0898933022009e-18	snoRNA:Or-CD2	2R
FBgn0028506	659.547621698439	1.16147002099705	0.129709359146071	8.95440412814828	3.41575448761627e-19	4.44975437549649e-18	CG4455	2L
FBgn0024921	3725.9237287812	0.774881505571344	0.0865361299103587	8.95442754805457	3.41502951761814e-19	4.44975437549649e-18	Tnpo	3L
FBgn0264357	2659.97615917855	0.685256880364899	0.0765814998362703	8.94807338364964	3.61740534117397e-19	4.70535089333126e-18	SNF4Agamma	3R
FBgn0030400	557.611161691256	0.900481756151001	0.100720428979701	8.94040826943339	3.87735194368636e-19	5.03589304325099e-18	CG11138	X
FBgn0032305	873.294289558358	0.700323543393373	0.0783685295610675	8.93628535989892	4.02471782954057e-19	5.21944262668798e-18	CG6700	2L
FBgn0024196	104.916359340914	-1.6441983035147	0.184014621900704	-8.93515029692544	4.06625095136001e-19	5.26539872067412e-18	robl	2R
FBgn0030692	475.541821949119	-0.769209224116962	0.0860944642567233	-8.9344794785327	4.09099565626807e-19	5.28951040167474e-18	mRpS30	X
FBgn0086707	868.941474693801	0.966299705359325	0.108163963721683	8.93365657203273	4.12155373838592e-19	5.32105525238254e-18	ncm	2L
FBgn0261954	1882.5593928198	0.708419904773298	0.0793195601885139	8.93121322268606	4.21362088781774e-19	5.43179755344504e-18	east	X
FBgn0283468	1171.71522235244	0.716263451189266	0.0802022711298923	8.93071282269845	4.23272547465004e-19	5.4482935804102e-18	slmb	3R
FBgn0029094	319.414117002183	-0.883469606285071	0.0989316855623091	-8.93009758464738	4.25633173850087e-19	5.47052637283215e-18	asf1	3L
FBgn0004638	1118.9246664484	0.76535252884086	0.0857131627832393	8.92922981708616	4.28984863191228e-19	5.50541198125206e-18	drk	2R
FBgn0010213	214.39529439747	-1.49541044656103	0.167522054196953	-8.926648217929	4.39111038265878e-19	5.62700599035962e-18	Sod2	2R
FBgn0011656	316.942672512969	0.98268734884484	0.110090784868663	8.92615444623432	4.41074558155613e-19	5.64379401302227e-18	Mef2	2R
FBgn0043070	480.894895847392	0.9531383650264	0.106822546656981	8.92263286033645	4.55332175966419e-19	5.81760947310941e-18	MESK2	2R
FBgn0003093	637.38951059151	0.900376890229768	0.100915718367953	8.92206788784744	4.57661539402005e-19	5.83873370135172e-18	Pkc98E	3R
FBgn0029763	809.012237729176	0.884133954662455	0.0992121182102076	8.91155204235413	5.03230886275274e-19	6.41062708666598e-18	Usp16-45	X
FBgn0040752	920.494322864717	0.834353347586653	0.093684838894412	8.90595914379503	5.29264200328703e-19	6.73233416530046e-18	Prosap	2R
FBgn0052218	168.224512360167	1.50619492996373	0.169125715771064	8.90577120751156	5.30161712032517e-19	6.73383339238948e-18	CR32218	3L
FBgn0041182	6396.58319672157	-0.667010596956952	0.074963027768739	-8.89786094305956	5.69332873481588e-19	7.22074600331935e-18	Tep2	2L
FBgn0063494	285.290613325314	-1.14628185963991	0.12885425115225	-8.89595686125635	5.7918077137197e-19	7.33487437293212e-18	GstE6	2R
FBgn0039532	403.614478179822	0.993748194093857	0.111828711526599	8.88634216140005	6.31536653264969e-19	7.98621094326433e-18	Mtl	3R
FBgn0040022	1380.29489189556	0.723773558383234	0.0814760352350994	8.88326924959938	6.492356924633e-19	8.19802437983263e-18	Set1	3L
FBgn0027607	904.177455914412	-0.681416208460433	0.0767329911629364	-8.8803550875985	6.66472662229093e-19	8.40339326083602e-18	CG8230	2R
FBgn0027090	560.635632818912	-0.811803523231653	0.0914968697326973	-8.87247318518425	7.15390739795778e-19	9.0070405533763e-18	GlnRS	3R
FBgn0003525	3669.76093264187	0.561479612382845	0.0632923007747005	8.87121506897854	7.23520666159374e-19	9.09613972870235e-18	stg	3R
FBgn0001078	757.391807820912	0.972705935311448	0.109801110064183	8.85879873839953	8.08812400406136e-19	1.01536521835869e-17	ftz-f1	3L
FBgn0016070	596.262858928206	0.813309468875613	0.0918248335663237	8.85718424186603	8.20608456885421e-19	1.02867855473431e-17	smg	3L
FBgn0065100	685.449701105773	-2.63224114682215	0.297214516179871	-8.85636805582251	8.26636290268713e-19	1.03473299116679e-17	snmRNA:254	2L
FBgn0035830	348.207326053972	-0.936780844022659	0.105938783779319	-8.84266187135078	9.34647500722127e-19	1.16824174583748e-17	CG8209	3L
FBgn0037873	144.699091355132	-1.29747347405136	0.146827247775436	-8.83673496377027	9.85565768769401e-19	1.23010571457533e-17	SdhC	3R
FBgn0016119	235.173621514256	-1.25552050115586	0.142268425933839	-8.82501154359949	1.09448520502569e-18	1.36407917977011e-17	ATPsynCF6	3R
FBgn0010762	912.637914294165	0.793151806264621	0.089949488346593	8.81774672478905	1.16786052817569e-18	1.4534310348492e-17	simj	3L
