	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol	chr
FBgn0031639	62.1847062358281	-0.778376828515034	0.169897015801475	-4.58146262806975	4.61735127198795e-06	1.4781342822891e-05	mRpS2	2L
FBgn0037031	57.2687351156157	0.93413185470026	0.204144213281324	4.57584292831738	4.74306320975292e-06	1.51781537393983e-05	CG11456	3L
FBgn0010421	111.310149213224	0.678155846165212	0.148241156026011	4.57467996300717	4.76948488553896e-06	1.52570522060741e-05	TfIIFbeta	3R
FBgn0041629	861.731213471028	-0.507444871565333	0.110927642452697	-4.57455743532746	4.77227681460575e-06	1.5260331302388e-05	Hexo2	X
FBgn0015282	627.088880203293	-0.337787033711629	0.0738469697493502	-4.57414887649607	4.78159759715276e-06	1.52844775894184e-05	Rpt2	3R
FBgn0005631	911.529592466336	0.415041903477225	0.0907692961662807	4.57249225241218	4.81957050056306e-06	1.54001592354285e-05	robo1	2R
FBgn0000541	3252.19789309441	0.347253234685611	0.0759641341442599	4.57127878303935	4.84756856386418e-06	1.54838941146801e-05	E(bx)	3L
FBgn0003204	355.766098483595	-0.437230235069264	0.0956564033848286	-4.57084125680822	4.85770164967657e-06	1.55105246389118e-05	ras	X
FBgn0037539	149.28135228606	-0.66998720377666	0.146621108958125	-4.56951395701152	4.88856611819742e-06	1.56033058251556e-05	CG10435	3R
FBgn0030724	417.978694842881	0.420704363142164	0.0920766968784984	4.56906445826693	4.89906107905014e-06	1.5631027166515e-05	Nipsnap	X
FBgn0004133	312.257097070519	-0.478664400754723	0.104771762645239	-4.56863938020684	4.90900571165432e-06	1.56569727959965e-05	blow	2R
FBgn0036967	243.335077479024	0.505945549451819	0.110771334005699	4.56747726289716	4.93629203272775e-06	1.5738189105452e-05	SCCRO4	3L
FBgn0035044	35.4571753233339	-1.04988448275488	0.229910728419822	-4.5664875665905	4.95964440753111e-06	1.58068076560318e-05	CG3663	2R
FBgn0051815	214.23340767279	0.586117235248749	0.128419041398819	4.56409913097311	5.01643728036702e-06	1.5981913976588e-05	CG31815	2L
FBgn0038745	488.384678279704	0.390763617644109	0.0856678364370794	4.56138072228675	5.08183413453293e-06	1.61842925589826e-05	CG4538	3R
FBgn0015903	85.5776278362567	0.818702741035901	0.179566682931345	4.55932430042673	5.13184712049935e-06	1.63375464724485e-05	apt	2R
FBgn0039972	2759.5760355521	0.277668732699265	0.0609064430916803	4.5589385720867	5.14128053067585e-06	1.63615475104817e-05	CG17018	2L
FBgn0263143	211.574033562176	-0.491425307594451	0.107839213797838	-4.55701864180599	5.18848207567657e-06	1.65056794429534e-05	vret	3R
FBgn0259935	115.95010641647	0.981111230029108	0.215346023366017	4.55597560936402	5.21429871846796e-06	1.65817003061148e-05	CG42458	3L
FBgn0034084	44.6095010626776	-0.943023839107385	0.206996160518558	-4.55575522147349	5.21976937294229e-06	1.65929878815247e-05	CG8435	2R
FBgn0267791	688.687981481147	0.405519367106153	0.0890223772589779	4.55525205675471	5.23227995712845e-06	1.66266379653121e-05	HnRNP-K	2R
FBgn0031256	1960.46365838697	-0.302055481273815	0.0663279267383392	-4.55397139828313	5.26425165074817e-06	1.67220822021008e-05	shv	2L
FBgn0020412	813.654847615201	0.394470310324447	0.0866264289043302	4.55369470164928	5.27118392536714e-06	1.67379468983073e-05	JIL-1	3L
FBgn0030719	21.4954143402201	1.56309443229239	0.34330406182044	4.55309041204977	5.28635401786275e-06	1.67799484205368e-05	eIF5	X
FBgn0032729	201.791447971596	-0.576281749657363	0.126579273740688	-4.55273389257979	5.29532368305501e-06	1.68022449120302e-05	L2HGDH	2L
FBgn0030809	2155.98163428058	-0.301226650583962	0.0661709640031477	-4.55224818199162	5.30756711648662e-06	1.68349089919555e-05	Ubr1	X
FBgn0030806	82.9971582462472	0.80359673694873	0.176599703102307	4.55038554896773	5.3547707344376e-06	1.69783975159095e-05	CG13001	X
FBgn0038438	647.927564246228	0.459846937812571	0.101085815401341	4.5490748230782	5.38822834665143e-06	1.70782121945058e-05	Der-2	3R
FBgn0083017	20.4670532657821	1.99191512543329	0.438498820549118	4.54257806882782	5.55704064819514e-06	1.76068085394209e-05	snoRNA:Psi18S-841c	2R
FBgn0029133	1152.82896932368	0.347323308430649	0.0766177624136477	4.53319566493607	5.80979509899075e-06	1.84008801870125e-05	REG	X
FBgn0039835	45.0483313744655	-0.9390390953541	0.207416502390291	-4.52731139775528	5.97388772344591e-06	1.8913661388344e-05	mRpL32	3R
FBgn0033538	285.893149524045	0.485867345541348	0.107337875142208	4.5265228596862	5.99621157697639e-06	1.89773834336186e-05	CG11883	2R
FBgn0035497	182.543593152578	0.591591186298791	0.130718435178044	4.52569054619585	6.01986133082313e-06	1.90452535949888e-05	CG14995	3L
FBgn0082971	12.4893563422824	-1.97992885480439	0.437532141530359	-4.5252192167624	6.03329347224043e-06	1.90807600584916e-05	snoRNA:Psi28S-3316b	2R
FBgn0000395	398.526608965836	0.465293955569065	0.102826475311803	4.5250404057724	6.03839680278253e-06	1.90899096579915e-05	cv-2	2R
FBgn0005642	346.119580762689	-0.408525472933118	0.0903259311431461	-4.52279282109694	6.10289702712488e-06	1.9286762394174e-05	wdn	3R
FBgn0265140	4879.0910594323	0.240590243960357	0.0532619715310953	4.51711112157943	6.26890118359743e-06	1.98041329636909e-05	Meltrin	3R
FBgn0033738	726.778122593965	-0.339288995741309	0.0751251818553589	-4.5163151337797	6.29250007079781e-06	1.98714161285121e-05	DUBAI	2R
FBgn0015269	1003.51025925759	-0.369042673296156	0.081744155893058	-4.51460620351817	6.34345271398393e-06	2.00250003986401e-05	Nf1	3R
FBgn0003748	859.221128663876	0.41990858653599	0.0930157607487312	4.5143810377503	6.35019550892701e-06	2.00389618599206e-05	Treh	2R
FBgn0260429	42.5514468672565	1.36948035537978	0.303658521494343	4.50993553100498	6.48473298879467e-06	2.04560404763402e-05	CG42524	2R
FBgn0039560	222.813819575812	-0.590489275874977	0.131029552050856	-4.50653510320934	6.58947883715292e-06	2.07788713824351e-05	BOD1	3R
FBgn0030878	144.305534417093	-0.680561841331122	0.151074696181129	-4.50480364041355	6.64343435536023e-06	2.09413658858563e-05	CG6769	X
FBgn0027597	96.1473944587817	-0.774892135576395	0.172038829557287	-4.50417000377445	6.66328505294913e-06	2.09962761774249e-05	CG17712	2L
FBgn0050339	204.099786239647	-0.53901472102698	0.119722486205898	-4.50220119969765	6.72532685149115e-06	2.11840437696313e-05	CG30339	2R
FBgn0037875	613.793638118662	0.456038185519216	0.101332566404533	4.50041089158497	6.78222321645765e-06	2.13554728109897e-05	ZnT86D	3R
FBgn0030996	325.466974699959	-0.416661215468114	0.0926008002635927	-4.49954227481909	6.80999365043944e-06	2.14351002765472e-05	CG14194	X
FBgn0028671	1675.05531169268	-0.257065706042558	0.0571384818995623	-4.49899432915328	6.82756786370853e-06	2.14825878465758e-05	Vha100-1	3R
FBgn0030584	73.0747568861091	-0.700870267725161	0.155791583059502	-4.49876850829275	6.83482321270753e-06	2.14975848827949e-05	CG14407	X
FBgn0038853	235.788862298222	0.472175823942321	0.105071089715985	4.49387005710749	6.99403159784522e-06	2.19903352422967e-05	RhoGAP93B	3R
FBgn0015663	85.2763915086315	-0.755589972708697	0.168144172362039	-4.49370300554814	6.99952313252539e-06	2.19995929023369e-05	Dot	2L
FBgn0278598	29.7859623414672	1.33985516756658	0.298262686964707	4.49219840806008	7.04917040236481e-06	2.21475753965896e-05	CR46268	2L
FBgn0034988	215.391729607636	-0.527109526693554	0.117349545150463	-4.49179011318456	7.06270091713847e-06	2.21820173895727e-05	cN-IIIB	2R
FBgn0053056	127.733925720559	-0.597825537499791	0.133139383096332	-4.49022313005041	7.11486025008706e-06	2.23377128244282e-05	CG33056	3L
FBgn0261800	11091.3055764607	-0.246174209584722	0.0548276284393717	-4.48996640182862	7.12344087288463e-06	2.23565257336862e-05	LanB1	2L
FBgn0028507	250.69081102892	0.58844849883669	0.131064086795642	4.48977682005454	7.12978361300408e-06	2.23683040557633e-05	CG3793	2L
FBgn0037200	129.609332768636	-0.595553035938548	0.132657043243058	-4.4894188908414	7.14177339533865e-06	2.23977838836383e-05	CG11109	3L
FBgn0035227	501.753018233744	-0.428665244887036	0.0955784000266118	-4.48495941308583	7.29278149599377e-06	2.2863068523012e-05	Iml1	3L
FBgn0250785	126.419466549948	0.627078983951048	0.139851676347196	4.48388607365893	7.32958051546881e-06	2.2970096847643e-05	vari	2L
FBgn0033816	252.709212076883	-0.552555688027247	0.123296183836657	-4.48153114584043	7.41094146758988e-06	2.32166490589677e-05	CG4679	2R
FBgn0033624	195.340415911874	0.546483401411192	0.12201621632973	4.47877682040561	7.5071971432146e-06	2.35096670507413e-05	CG12384	2R
FBgn0029891	481.103366980485	-0.3938201828553	0.0879391731614522	-4.4783248317819	7.52310657851487e-06	2.35509501698561e-05	Pink1	X
FBgn0035945	533.684909068685	0.381695318360241	0.0852388455110054	4.47795035317506	7.53631217301853e-06	2.35837421153482e-05	CG5026	3L
FBgn0001128	312.027368313984	0.451599253659189	0.100869142551691	4.47708032640174	7.56707837358446e-06	2.36714436481887e-05	Gpdh	2L
FBgn0020381	191.595045727926	-0.600493887324175	0.134138428515987	-4.47667304565601	7.58152201630453e-06	2.3708039701239e-05	Dredd	X
FBgn0243511	431.594324443329	-0.406089249112626	0.0907558366998558	-4.47452487772912	7.65814102363309e-06	2.39389663485773e-05	psidin	3R
FBgn0036811	46.0744701828163	-0.894868561589673	0.200132335172428	-4.47138420095224	7.77149372088176e-06	2.42845120359102e-05	MED11	3L
FBgn0030793	104.241075389267	-0.637456657291196	0.14256834705838	-4.47123551927108	7.77689948419058e-06	2.42926151337989e-05	CG9125	X
FBgn0033897	681.471771376903	-0.437954371947109	0.0979710838105858	-4.47024116619794	7.81314466364638e-06	2.43954078725103e-05	Rcd1	2R
FBgn0030757	331.762868973529	0.421716772038421	0.0943400421400026	4.47017790613856	7.81545601287901e-06	2.43954078725103e-05	CG9902	X
FBgn0032640	363.044652389586	-0.457411887081402	0.10236214887497	-4.46856471956356	7.87461880062016e-06	2.45712003543917e-05	Sgt	2L
FBgn0027280	2095.46657238115	-0.324278280368622	0.0725836174220089	-4.46765112963761	7.90831389249285e-06	2.46674276234961e-05	l(1)G0193	X
FBgn0024947	2021.38422046802	0.319473541143328	0.0715368713174001	4.46585844837781	7.97483271681388e-06	2.4865931471163e-05	NTPase	2L
FBgn0035896	138.379464661559	0.615986102798022	0.137956660939096	4.46506967191647	8.00427002167573e-06	2.49487117203945e-05	CG6983	3L
FBgn0028530	58.5913703859124	-0.818212501979667	0.183320848630519	-4.46328122574189	8.07140046843269e-06	2.51488765677681e-05	mTTF	2L
FBgn0033113	165.070746035921	-0.597478497935128	0.133900951124338	-4.46209300918498	8.11629812742686e-06	2.52796490900057e-05	Spn42Dc	2R
FBgn0261274	1252.66697178726	-0.3025523855056	0.0678077387716535	-4.46191527672767	8.12303437369367e-06	2.52915096919943e-05	Ero1L	3L
FBgn0051460	82.6259637893563	-0.709203238263011	0.158987662300565	-4.46074385899371	8.16756620676208e-06	2.54209979559654e-05	CG31460	3R
FBgn0038925	147.970662621921	-0.579695357158617	0.130043431586057	-4.457705784048	8.28414968138812e-06	2.57745680108607e-05	Cchl	3R
FBgn0036887	210.713781153705	0.663854991981059	0.148946204411001	4.45701180910407	8.3110026516807e-06	2.58488044301643e-05	CG9231	3L
FBgn0262109	10056.816336819	0.454452538981393	0.102002727131343	4.45529792939966	8.37767718278533e-06	2.60467954743401e-05	CR42862	3L
FBgn0038564	102.879875329052	0.809241143590147	0.181669676749	4.45446459789883	8.41028044848578e-06	2.61387521531384e-05	CG7785	3R
FBgn0029860	54.0036185005919	-0.890606621133081	0.2000571629511	-4.45176072676173	8.51690387519567e-06	2.64606110683687e-05	CG15891	X
FBgn0033459	45.270057529826	1.1668585897682	0.262299288829956	4.44857702425819	8.6441051235993e-06	2.68364974667603e-05	CG12744	2R
FBgn0031613	20.2786140719491	-1.38721306609654	0.311831788090608	-4.4485941429854	8.64341633432523e-06	2.68364974667603e-05	HP6	2L
FBgn0029158	119.1493002529	-0.621174366768429	0.139774598154917	-4.44411484610359	8.82544548442175e-06	2.73896416273628e-05	Las	3L
FBgn0052626	1382.40625808651	-0.342712817167131	0.0771900401018472	-4.43985800130358	9.00182532988878e-06	2.79269990568425e-05	AMPdeam	X
FBgn0038768	128.133209918843	-0.576689514497643	0.129996453688912	-4.43619420478723	9.15632496364886e-06	2.83961144384327e-05	CG4936	3R
FBgn0037652	130.178550998157	-0.59268437753845	0.133685934499526	-4.43340864360381	9.27548205998813e-06	2.87553261134664e-05	CG11980	3R
FBgn0039338	960.192631441416	-0.358445466031975	0.0808626051945927	-4.4327716769623	9.30293675914929e-06	2.88300914204422e-05	XNP	3R
FBgn0025608	316.684197665784	-0.404419624396909	0.0912407140797161	-4.4324469451606	9.31696329526144e-06	2.88632037235197e-05	Faf2	2L
FBgn0030588	1216.31905797396	0.352743567262288	0.0796096784854989	4.4309130996747	9.3834901098711e-06	2.90588756109561e-05	CG9521	X
FBgn0038889	205.002198260464	-0.501881871053026	0.113294672807016	-4.42988058148083	9.42852838187015e-06	2.91878851735529e-05	Fancm	3R
FBgn0011741	186.717325855764	-0.493978231524743	0.11156653377666	-4.42765598968607	9.52626753385686e-06	2.94798898924836e-05	Arp6	X
FBgn0036918	158.93974699146	-0.580666174318511	0.131154827239395	-4.42733360670461	9.5405117242958e-06	2.95133953304953e-05	Pfdn6	3L
FBgn0026570	152.31344457024	-0.535320975049126	0.120962327579246	-4.42551814074858	9.62110707068818e-06	2.97520593517844e-05	CG5704	3L
FBgn0037900	138.364881595152	-0.580877094826767	0.131424789685988	-4.41984420302024	9.87720837572544e-06	3.0533088311074e-05	CG5276	3R
FBgn0266311	179.560149207204	-0.668020718524513	0.151200559211342	-4.41811010494201	9.95676980524246e-06	3.07680217559496e-05	CR44976	2L
FBgn0034361	50.4422050631528	-0.88887336959156	0.201240659505874	-4.41696708694008	1.00095464481835e-05	3.09200474509876e-05	mRpS28	2R
FBgn0031689	161.473772269962	-0.7524987822682	0.170378716692436	-4.41662431127823	1.0025425457674e-05	3.09580263417698e-05	Cyp28d1	2L
FBgn0027330	418.362920037878	-0.398248548143807	0.0901799896525309	-4.41615207185412	1.00473412586063e-05	3.10146127414521e-05	l(1)G0020	X
FBgn0266633	50.0691596740606	1.31072086033961	0.296816439732847	4.41593080733445	1.00576254908621e-05	3.10352666540107e-05	CR45140	2R
FBgn0030854	540.884324831301	0.369479433529293	0.0836889977701276	4.41491048254824	1.01051797456938e-05	3.1170870522699e-05	CG8289	X
FBgn0262614	4838.7029371636	0.271486485159376	0.0615146609997965	4.41336229033717	1.01777466509297e-05	3.13835051139162e-05	pyd	3R
FBgn0030215	21.5198934196438	1.55386500911058	0.352287614008322	4.41078524286089	1.0299643014998e-05	3.17480430837037e-05	CG15296	X
FBgn0038307	66.8298530553153	-0.733659578678828	0.166336127072448	-4.41070494781498	1.03034633408004e-05	3.17484883605041e-05	mRpS10	3R
FBgn0040396	73.0294847120341	-0.705528187146795	0.159979339367425	-4.41012064393143	1.03313044832215e-05	3.1822923260194e-05	CG3939	X
FBgn0033486	251.79796258528	0.482678989308503	0.1094694200363	4.40925866921052	1.03725073982873e-05	3.19384479140845e-05	dmpd	2R
FBgn0266464	1295.96859025057	0.382664747553609	0.0868112470362582	4.40800887693484	1.04325270412104e-05	3.2111809000333e-05	Nsf2	3R
FBgn0035148	267.634436902208	0.534968826262207	0.121366013561693	4.40789649888493	1.0437940071803e-05	3.21170247239625e-05	CG3402	3L
FBgn0003900	296.796805936446	-0.452502505679803	0.102663898857966	-4.40761076399244	1.04517154441167e-05	3.21479580807821e-05	twi	2R
FBgn0000244	218.684792520942	0.554460649366671	0.125816957011434	4.40688332111133	1.04868641066599e-05	3.22445871446142e-05	by	3R
FBgn0019972	992.081313294431	0.433269033717805	0.0983386467870972	4.40588769393818	1.0535153934265e-05	3.23815389787354e-05	Drice	3R
FBgn0263355	529.262379559421	0.606992679502136	0.137833991576782	4.40379526529203	1.06373337085781e-05	3.26839741163249e-05	CG31688	2L
FBgn0035283	124.076800059981	0.633428804973985	0.14384864248812	4.4034395738305	1.0654797060485e-05	3.27259894066178e-05	CG12024	3L
FBgn0027903	76.8881815063184	-0.700829126667378	0.159213315091003	-4.40182484905108	1.07344198645281e-05	3.29588284286985e-05	CG12018	3L
FBgn0031265	340.407539818113	-0.450008932565814	0.102255066754855	-4.40084728167709	1.07828999105962e-05	3.30959156104546e-05	CG2794	2L
FBgn0050496	153.940989716657	-0.600623890019626	0.136558015853332	-4.39830563051469	1.09099271546361e-05	3.34739043817379e-05	CG30496	2R
FBgn0259705	17.8248798941852	-1.58659556099826	0.361030272969182	-4.39463302606121	1.10960039188899e-05	3.40327364515099e-05	CG42359	3R
FBgn0015794	186.11602318081	0.5174054608788	0.117741625082953	4.39441412936394	1.11071897191714e-05	3.40549512262987e-05	Rab18	X
FBgn0030350	179.697184692747	-0.60261875651005	0.137144598223226	-4.39403931556377	1.11263680139464e-05	3.41016467482097e-05	SelG	X
FBgn0000524	263.148753999406	0.465774260789074	0.106074680717726	4.39100318414852	1.12828888143262e-05	3.45691063105127e-05	dx	X
FBgn0036816	1752.79742006036	-0.267620847660898	0.0609508430983959	-4.39076531277615	1.12952401202847e-05	3.45946769215953e-05	Indy	3L
FBgn0033348	67.4679155381866	-0.764093624458331	0.174039957639386	-4.3903344658446	1.13176444175406e-05	3.46510084488826e-05	Spt	2R
FBgn0019952	789.689497205933	-0.381535429444806	0.0869482255112299	-4.38807609012709	1.14357769849543e-05	3.50002855489194e-05	Orct	3R
FBgn0259704	46.3903195179525	-0.953441838628707	0.217292806293155	-4.38782053991422	1.14492183606284e-05	3.50290113286389e-05	Nsun5	3R
FBgn0052039	80.8682713607157	0.879191298742628	0.200377603482728	4.38767249164357	1.14570122699563e-05	3.50404443964634e-05	CG32039	3L
FBgn0035537	16.8745714332822	-1.51798916262051	0.345984954953778	-4.38744269334864	1.1469119891069e-05	3.506505787581e-05	CG11342	3L
FBgn0032744	98.3688674771115	-0.693099656907122	0.158152111884967	-4.38248752195767	1.17331888065878e-05	3.58597139853144e-05	Ttc19	2L
FBgn0266369	228.507927942791	-0.544472992587468	0.124264986580781	-4.38154791280262	1.17839122883501e-05	3.6001998738762e-05	Mtp	2L
FBgn0032248	71.5696471472343	-0.701685045404142	0.160171156328239	-4.38084522513017	1.18219826141255e-05	3.60927761888306e-05	Bug22	2L
FBgn0034982	194.44890165916	-0.545417307198005	0.124499419571215	-4.3808823292226	1.18199694503908e-05	3.60927761888306e-05	Naa35	2R
FBgn0010198	6072.57845457531	-0.356702682208351	0.0814361548579116	-4.38015133242378	1.18596916239341e-05	3.61951083236463e-05	RpS15Aa	X
FBgn0034583	935.234673440327	-0.397159965105313	0.090690745954668	-4.37927774134567	1.19073294534981e-05	3.63276596573167e-05	CG10527	2R
FBgn0036557	103.836388526165	-0.654559156158052	0.149483762341016	-4.37879770957871	1.19335837770765e-05	3.63949022184355e-05	mRpS31	3L
FBgn0000723	978.999418530244	0.274555575018481	0.0627399132363737	4.3760910854959	1.20826539500736e-05	3.68365274150321e-05	FER	3R
FBgn0051999	249.469326669754	0.5427505986428	0.124094521421785	4.37368702843896	1.22165487201809e-05	3.72315918476368e-05	CG31999	4
FBgn0036007	5075.19561279164	0.219017487967115	0.0500977963410581	4.37179884073299	1.23227035826412e-05	3.75418662586499e-05	path	3L
FBgn0033092	99.6043219548463	0.645671537151921	0.14786644611538	4.36658588959462	1.26203674413349e-05	3.84351599403418e-05	CG9422	2R
FBgn0264727	9.95650774261066	3.1011441218497	0.710452334494687	4.36502770316802	1.27106648839137e-05	3.8696514840452e-05	CR43995	3L
FBgn0259711	96.9738538772122	0.760168346327592	0.174158898508791	4.36479762352895	1.27240501986744e-05	3.87236157737672e-05	CG42365	2R
FBgn0039335	150.22782874884	-0.555282642830565	0.127262569075815	-4.3632833036693	1.28124847500679e-05	3.89790175365751e-05	Vps33B	3R
FBgn0029736	266.023822558704	-0.518704922097651	0.118886277035558	-4.3630344479751	1.282707362828e-05	3.90096601857233e-05	CG4041	X
FBgn0033984	454.493940189819	0.354900588090613	0.0813610708686117	4.36204420986217	1.28852823614072e-05	3.917289114941e-05	Lap1	2R
FBgn0033544	410.793796595589	0.472558279535911	0.108401645061382	4.35932756618524	1.30462705845745e-05	3.96483599714883e-05	CG7220	2R
FBgn0029992	396.878789953403	-0.387952024927242	0.0890321128769659	-4.35743926984363	1.31592995238478e-05	3.99777945787808e-05	Upf2	X
FBgn0033859	283.961290389395	-0.414817129622152	0.0953550701745396	-4.35023674003766	1.35990632763335e-05	4.12992649499621e-05	fand	2R
FBgn0032863	78.7748203424603	-0.773715037744187	0.177962824824337	-4.34762169294573	1.37621714707674e-05	4.17799209114298e-05	Cdc23	2L
FBgn0027359	135.342928719191	-0.569115434409356	0.131007609054975	-4.34414030234333	1.39822136446941e-05	4.24330215211605e-05	Tim8	X
FBgn0033875	73.109424311185	0.922637475670518	0.212443957195427	4.34296878974903	1.40570110285558e-05	4.26450313500654e-05	CG6357	2R
FBgn0028700	132.510147379775	-0.529242965366372	0.121899784697759	-4.34162346290103	1.41433766520753e-05	4.28919747696538e-05	RfC38	2L
FBgn0030320	493.40520229753	0.377393081822832	0.0869279189672243	4.34144848176023	1.41546469960725e-05	4.29110867339691e-05	CG2247	X
FBgn0039109	630.940064152319	0.334585297287604	0.0771315131993171	4.33785470308349	1.43880216304002e-05	4.36032781830761e-05	CG10365	3R
FBgn0038055	105.895580413097	-0.683192315036594	0.157518035001254	-4.33723233679976	1.44288081294152e-05	4.37115453573339e-05	trus	3R
FBgn0263460	50.3325473323997	1.13179866887722	0.261073256848012	4.3351765804803	1.45643162549424e-05	4.41065916879163e-05	snoRNA:CG31191-a	3R
FBgn0030466	405.087980361997	-0.409923450682988	0.0945843764260654	-4.33394463411636	1.4646102398037e-05	4.43387263974223e-05	CG15744	X
FBgn0000115	152.637850470142	-0.579292317205315	0.133705276833449	-4.33260624355849	1.47354514234143e-05	4.45935858248176e-05	Arl1	3L
FBgn0032974	699.167059814614	0.314490423218861	0.0725954148293683	4.33209761192292	1.47695430417441e-05	4.46811009637631e-05	CG3651	2L
FBgn0004913	526.529707041149	-0.359523462022621	0.0830272249078435	-4.33018762727137	1.48982346508584e-05	4.50546402939298e-05	Gnf1	3R
FBgn0002901	75.9331009893139	-0.717582407053216	0.165737516333639	-4.32963171481755	1.49358915469228e-05	4.51527109873196e-05	mus304	3L
FBgn0027548	879.650289373878	0.324607863242307	0.0749854499309607	4.32894466248017	1.49825571170755e-05	4.52779376557668e-05	nito	2R
FBgn0017545	9200.75761201842	-0.334760539425512	0.0773488978834321	-4.32792901496812	1.50517960685051e-05	4.54712705993979e-05	RpS3A	4
FBgn0034025	350.597057694874	0.435968726604886	0.10076215012034	4.32671123119357	1.51352173295382e-05	4.5707297928399e-05	GalNAc-T1	2R
FBgn0029833	223.613801466991	0.515276978928508	0.119109642234164	4.32607276172904	1.51791300581794e-05	4.58238889592784e-05	MCTS1	X
FBgn0034925	92.4614292883354	-0.651021177972372	0.15051035372166	-4.32542454306043	1.52238375739525e-05	4.59427970392131e-05	CG5339	2R
FBgn0038609	95.6121639990163	-0.707544471816125	0.163612461193476	-4.32451456725802	1.5286810300397e-05	4.61167239135625e-05	Nup43	3R
FBgn0035975	164.929074357386	-0.567129305414551	0.131226393200876	-4.32176250204799	1.54787752897204e-05	4.66795328831407e-05	PGRP-LA	3L
FBgn0263697	122.699169214553	-0.589128982911219	0.136364935561946	-4.32023804714517	1.55860975552413e-05	4.69867799597275e-05	Uba3	2R
FBgn0035831	147.568982292904	0.560229308977183	0.129709675687716	4.31910191746966	1.56665425166865e-05	4.72128149743967e-05	CG8038	3L
FBgn0037231	205.689701363454	0.562332499630034	0.130245511090497	4.317480847684	1.5782009796485e-05	4.75441990276389e-05	Vps24	3R
FBgn0034433	142.643071765625	0.600110871934648	0.139023637238507	4.31661035385736	1.58443485819101e-05	4.77153551959405e-05	EndoB	2R
FBgn0010591	505.417449714242	-0.504676304256599	0.116949105980356	-4.31534982696979	1.59350350453207e-05	4.79717315045085e-05	Sply	2R
FBgn0033426	132.537961633156	-0.614743033483402	0.14257575656596	-4.31169399545851	1.62008543939862e-05	4.8754975400996e-05	CG1814	2R
FBgn0032748	529.312548849881	0.33786488194027	0.0783708038590802	4.31110650016797	1.62439640220337e-05	4.88676827789289e-05	CG10492	2L
FBgn0027513	46.47560232565	-0.934579735176982	0.216797212530962	-4.31084756241278	1.62629992277808e-05	4.89079123712892e-05	ana2	2R
FBgn0024222	405.768525426904	0.390899758672839	0.090735952506112	4.30810222272707	1.64661285056153e-05	4.95015495659586e-05	IKKbeta	3R
FBgn0028539	825.258434753347	-0.339173224224964	0.078736884481319	-4.3076790053261	1.64976569231614e-05	4.95790754507116e-05	CG31731	2L
FBgn0030305	238.883802886766	-0.421456739991787	0.0978631062094105	-4.3065947558413	1.65786929668549e-05	4.9805276923383e-05	Uba5	X
FBgn0260243	271.48192495747	0.475465637553703	0.110410306616054	4.30635193512422	1.65968931382801e-05	4.98426168412119e-05	E(var)3-9	3R
FBgn0001233	22112.3944354338	-0.292616453787597	0.0679537018783262	-4.30611498269127	1.66146718199795e-05	4.98786654533067e-05	Hsp83	3L
FBgn0015737	1907.01496012567	-0.334947650804138	0.0778046667995407	-4.30498149509606	1.66999694416836e-05	5.00999083250508e-05	Hmu	3R
FBgn0267022	20.1376009456931	1.79877991850807	0.417835850265992	4.30499182241776	1.6699190405795e-05	5.00999083250508e-05	CR45466	X
FBgn0037538	116.383049681081	-0.563248394995731	0.130840992139422	-4.30483127486179	1.67113051400874e-05	5.01165078107414e-05	CG3223	3R
FBgn0000662	472.243940037405	0.41657450124079	0.096836817520449	4.30181941029632	1.69401354373292e-05	5.07851266130554e-05	fl(2)d	2R
FBgn0037989	5488.10409384692	0.24128790207685	0.0561050495284507	4.30064502401862	1.70301675678443e-05	5.10373203620649e-05	ATP8B	3R
FBgn0030456	270.85331624498	-0.460732450709433	0.107150757588146	-4.29985247962821	1.70911840018414e-05	5.12024128421451e-05	CG4332	X
FBgn0022960	455.566022354759	0.437223424098591	0.101687634113733	4.29967151767516	1.71051450912581e-05	5.12264695399433e-05	vimar	2R
FBgn0039291	100.934442053159	0.72528604295076	0.168722338209248	4.29869601529152	1.71805918099254e-05	5.14345828292291e-05	CG13663	3R
FBgn0266667	173.528290553816	-0.519404193754851	0.120838689676575	-4.29832692778311	1.72092201562201e-05	5.15024374529705e-05	Exo70	3L
FBgn0260648	77.4223959861437	-0.683172000413024	0.158981605290106	-4.29717638821414	1.72987539855102e-05	5.17524552036203e-05	Rrp40	2L
FBgn0035515	140.551783697984	-0.592039286548936	0.13781952188226	-4.2957578031269	1.74097579453188e-05	5.20665094784343e-05	CG14997	3L
FBgn0033570	99.2188820481009	-0.642830604692697	0.149654232810953	-4.29543884338198	1.7434809763984e-05	5.21233824615886e-05	ND-B14	2R
FBgn0035238	199.972440417067	0.567786884419859	0.132236529380758	4.293721916922	1.75702522073011e-05	5.25101274444496e-05	CG12104	3L
FBgn0031776	127.392427861066	-0.618776165794516	0.144118507171451	-4.29352328121459	1.758598644329e-05	5.25389709134193e-05	Pfdn1	2L
FBgn0037788	599.311376264402	0.459636164097863	0.107081588237548	4.29239210645823	1.76758447405038e-05	5.2789167020654e-05	CG3940	3R
FBgn0003380	23.9282384412762	1.87282808046361	0.436347793956027	4.29205350961931	1.77028271681592e-05	5.28514753720673e-05	Sh	X
FBgn0003218	217.939073249879	0.577335934025458	0.134544283663024	4.2910476633213	1.7783213647623e-05	5.3073122416904e-05	rdgB	X
